nominal_year,site,quadrat,photo_id,taxonomy,cover_percent,n_points
2010,N2,11,DSC_7553,Pavona,   0.00,191
2010,N2,11,DSC_7553,Pocillopora,   0.00,191
2010,N2,11,DSC_7553,Porites,   0.00,191
2010,N2,11,DSC_7553,Psammacora,   0.00,191
2010,N2,11,DSC_7553,sand,   0.00,191
2010,N2,11,DSC_7553,Sandolitha,   0.00,191
2010,N2,11,DSC_7553,soft_coral,   0.00,191
2010,N2,11,DSC_7553,Stylocoeniella,   0.00,191
2010,N2,11,DSC_7553,Tubastrea,   0.00,191
2010,N2,11,DSC_7553,turf,   0.52,191
2010,N2,12,DSC_7554,Acanthastrea,   0.00,189
2010,N2,12,DSC_7554,Acropora,   0.00,189
2010,N2,12,DSC_7554,Astreopora,   0.00,189
2010,N2,12,DSC_7554,cca_bare_space,  92.06,189
2010,N2,12,DSC_7554,Cyphastrea,   0.00,189
2010,N2,12,DSC_7554,Favia,   0.00,189
2010,N2,12,DSC_7554,Fungia,   0.00,189
2010,N2,12,DSC_7554,Gardinoseris,   0.00,189
2010,N2,12,DSC_7554,Herptolitha,   0.00,189
2010,N2,12,DSC_7554,Leptastrea,   0.00,189
2010,N2,12,DSC_7554,Leptoseris,   0.00,189
2010,N2,12,DSC_7554,Lobophyllia,   0.00,189
2010,N2,12,DSC_7554,macroalgae,   0.00,189
2010,N2,12,DSC_7554,Millepora,   0.00,189
2010,N2,12,DSC_7554,Montastrea,   0.00,189
2010,N2,12,DSC_7554,Montipora,   0.00,189
2010,N2,12,DSC_7554,Pachyseris,   0.00,189
2010,N2,12,DSC_7554,Pavona,   0.00,189
2010,N2,12,DSC_7554,Pocillopora,   0.00,189
2010,N2,12,DSC_7554,Porites,   0.00,189
2010,N2,12,DSC_7554,Psammacora,   0.00,189
2010,N2,12,DSC_7554,sand,   6.88,189
2010,N2,12,DSC_7554,Sandolitha,   0.00,189
2010,N2,12,DSC_7554,soft_coral,   0.00,189
2010,N2,12,DSC_7554,Stylocoeniella,   0.00,189
2010,N2,12,DSC_7554,Tubastrea,   0.00,189
2010,N2,12,DSC_7554,turf,   1.06,189
2010,N2,13,DSC_7555,Acanthastrea,   0.00,195
2010,N2,13,DSC_7555,Acropora,   0.00,195
2010,N2,13,DSC_7555,Astreopora,   0.00,195
2010,N2,13,DSC_7555,cca_bare_space,  96.41,195
2010,N2,13,DSC_7555,Cyphastrea,   0.00,195
2010,N2,13,DSC_7555,Favia,   0.00,195
2010,N2,13,DSC_7555,Fungia,   0.00,195
2010,N2,13,DSC_7555,Gardinoseris,   0.00,195
2010,N2,13,DSC_7555,Herptolitha,   0.00,195
2010,N2,13,DSC_7555,Leptastrea,   0.00,195
2010,N2,13,DSC_7555,Leptoseris,   0.00,195
2010,N2,13,DSC_7555,Lobophyllia,   0.00,195
2010,N2,13,DSC_7555,macroalgae,   0.00,195
2010,N2,13,DSC_7555,Millepora,   0.00,195
2010,N2,13,DSC_7555,Montastrea,   0.00,195
2010,N2,13,DSC_7555,Montipora,   0.00,195
2010,N2,13,DSC_7555,Pachyseris,   0.00,195
2010,N2,13,DSC_7555,Pavona,   0.00,195
2010,N2,13,DSC_7555,Pocillopora,   0.00,195
2010,N2,13,DSC_7555,Porites,   0.00,195
2010,N2,13,DSC_7555,Psammacora,   0.00,195
2010,N2,13,DSC_7555,sand,   0.00,195
2010,N2,13,DSC_7555,Sandolitha,   0.00,195
2010,N2,13,DSC_7555,soft_coral,   0.00,195
2010,N2,13,DSC_7555,Stylocoeniella,   0.00,195
2010,N2,13,DSC_7555,Tubastrea,   0.00,195
2010,N2,13,DSC_7555,turf,   3.59,195
2010,N2,14,DSC_7556,Acanthastrea,   0.00,187
2010,N2,14,DSC_7556,Acropora,   0.00,187
2010,N2,14,DSC_7556,Astreopora,   0.00,187
2010,N2,14,DSC_7556,cca_bare_space,  82.35,187
2010,N2,14,DSC_7556,Cyphastrea,   0.00,187
2010,N2,14,DSC_7556,Favia,   0.00,187
2010,N2,14,DSC_7556,Fungia,   0.00,187
2010,N2,14,DSC_7556,Gardinoseris,   0.00,187
2010,N2,14,DSC_7556,Herptolitha,   0.00,187
2010,N2,14,DSC_7556,Leptastrea,   0.00,187
2010,N2,14,DSC_7556,Leptoseris,   0.00,187
2010,N2,14,DSC_7556,Lobophyllia,   0.00,187
2010,N2,14,DSC_7556,macroalgae,   0.00,187
2010,N2,14,DSC_7556,Millepora,   0.00,187
2010,N2,14,DSC_7556,Montastrea,   0.00,187
2010,N2,14,DSC_7556,Montipora,   0.00,187
2010,N2,14,DSC_7556,Pachyseris,   0.00,187
2010,N2,14,DSC_7556,Pavona,   0.00,187
2010,N2,14,DSC_7556,Pocillopora,   0.00,187
2010,N2,14,DSC_7556,Porites,   0.00,187
2010,N2,14,DSC_7556,Psammacora,   0.00,187
2010,N2,14,DSC_7556,sand,  17.65,187
2010,N2,14,DSC_7556,Sandolitha,   0.00,187
2010,N2,14,DSC_7556,soft_coral,   0.00,187
2010,N2,14,DSC_7556,Stylocoeniella,   0.00,187
2010,N2,14,DSC_7556,Tubastrea,   0.00,187
2010,N2,14,DSC_7556,turf,   0.00,187
2010,N2,15,DSC_7557,Acanthastrea,   0.00,189
2010,N2,15,DSC_7557,Acropora,   0.00,189
2010,N2,15,DSC_7557,Astreopora,   0.00,189
2010,N2,15,DSC_7557,cca_bare_space,  98.41,189
2010,N2,15,DSC_7557,Cyphastrea,   0.00,189
2010,N2,15,DSC_7557,Favia,   0.00,189
2010,N2,15,DSC_7557,Fungia,   0.00,189
2010,N2,15,DSC_7557,Gardinoseris,   0.00,189
2010,N2,15,DSC_7557,Herptolitha,   0.00,189
2010,N2,15,DSC_7557,Leptastrea,   1.06,189
2010,N2,15,DSC_7557,Leptoseris,   0.00,189
2010,N2,15,DSC_7557,Lobophyllia,   0.00,189
2010,N2,15,DSC_7557,macroalgae,   0.00,189
2010,N2,15,DSC_7557,Millepora,   0.00,189
2010,N2,15,DSC_7557,Montastrea,   0.00,189
2010,N2,15,DSC_7557,Montipora,   0.00,189
2010,N2,15,DSC_7557,Pachyseris,   0.00,189
2010,N2,15,DSC_7557,Pavona,   0.00,189
2010,N2,15,DSC_7557,Pocillopora,   0.00,189
2010,N2,15,DSC_7557,Porites,   0.00,189
2010,N2,15,DSC_7557,Psammacora,   0.00,189
2010,N2,15,DSC_7557,sand,   0.53,189
2010,N2,15,DSC_7557,Sandolitha,   0.00,189
2010,N2,15,DSC_7557,soft_coral,   0.00,189
2010,N2,15,DSC_7557,Stylocoeniella,   0.00,189
2010,N2,15,DSC_7557,Tubastrea,   0.00,189
2010,N2,15,DSC_7557,turf,   0.00,189
2010,N2,16,DSC_7558,Acanthastrea,   0.00,196
2010,N2,16,DSC_7558,Acropora,   0.00,196
2010,N2,16,DSC_7558,Astreopora,   0.00,196
2010,N2,16,DSC_7558,cca_bare_space,  86.22,196
2010,N2,16,DSC_7558,Cyphastrea,   0.00,196
2010,N2,16,DSC_7558,Favia,   0.00,196
2010,N2,16,DSC_7558,Fungia,   0.00,196
2010,N2,16,DSC_7558,Gardinoseris,   0.00,196
2010,N2,16,DSC_7558,Herptolitha,   0.00,196
2010,N2,16,DSC_7558,Leptastrea,   0.00,196
2010,N2,16,DSC_7558,Leptoseris,   0.00,196
2010,N2,16,DSC_7558,Lobophyllia,   0.00,196
2010,N2,16,DSC_7558,macroalgae,   0.00,196
2010,N2,16,DSC_7558,Millepora,   9.18,196
2010,N2,16,DSC_7558,Montastrea,   0.00,196
2010,N2,16,DSC_7558,Montipora,   0.00,196
2010,N2,16,DSC_7558,Pachyseris,   0.00,196
2010,N2,16,DSC_7558,Pavona,   0.00,196
2010,N2,16,DSC_7558,Pocillopora,   0.00,196
2010,N2,16,DSC_7558,Porites,   0.00,196
2010,N2,16,DSC_7558,Psammacora,   0.00,196
2010,N2,16,DSC_7558,sand,   3.57,196
2010,N2,16,DSC_7558,Sandolitha,   0.00,196
2010,N2,16,DSC_7558,soft_coral,   0.00,196
2010,N2,16,DSC_7558,Stylocoeniella,   0.00,196
2010,N2,16,DSC_7558,Tubastrea,   0.00,196
2010,N2,16,DSC_7558,turf,   1.02,196
2010,N2,17,DSC_7559,Acanthastrea,   0.00,187
2010,N2,17,DSC_7559,Acropora,   0.00,187
2010,N2,17,DSC_7559,Astreopora,   0.00,187
2010,N2,17,DSC_7559,cca_bare_space,  94.65,187
2010,N2,17,DSC_7559,Cyphastrea,   0.00,187
2010,N2,17,DSC_7559,Favia,   0.00,187
2010,N2,17,DSC_7559,Fungia,   0.00,187
2010,N2,17,DSC_7559,Gardinoseris,   0.00,187
2010,N2,17,DSC_7559,Herptolitha,   0.00,187
2010,N2,17,DSC_7559,Leptastrea,   0.00,187
2010,N2,17,DSC_7559,Leptoseris,   0.00,187
2010,N2,17,DSC_7559,Lobophyllia,   0.00,187
2010,N2,17,DSC_7559,macroalgae,   0.00,187
2010,N2,17,DSC_7559,Millepora,   0.00,187
2010,N2,17,DSC_7559,Montastrea,   0.00,187
2010,N2,17,DSC_7559,Montipora,   0.00,187
2010,N2,17,DSC_7559,Pachyseris,   0.00,187
2010,N2,17,DSC_7559,Pavona,   0.00,187
2010,N2,17,DSC_7559,Pocillopora,   0.00,187
2010,N2,17,DSC_7559,Porites,   0.00,187
2010,N2,17,DSC_7559,Psammacora,   0.00,187
2010,N2,17,DSC_7559,sand,   2.67,187
2010,N2,17,DSC_7559,Sandolitha,   0.00,187
2010,N2,17,DSC_7559,soft_coral,   0.00,187
2010,N2,17,DSC_7559,Stylocoeniella,   0.00,187
2010,N2,17,DSC_7559,Tubastrea,   0.00,187
2010,N2,17,DSC_7559,turf,   2.67,187
2010,N2,18,DSC_7560,Acanthastrea,   0.00,188
2010,N2,18,DSC_7560,Acropora,   0.00,188
2010,N2,18,DSC_7560,Astreopora,   0.00,188
2010,N2,18,DSC_7560,cca_bare_space,  97.34,188
2010,N2,18,DSC_7560,Cyphastrea,   0.00,188
2010,N2,18,DSC_7560,Favia,   0.00,188
2010,N2,18,DSC_7560,Fungia,   0.00,188
2010,N2,18,DSC_7560,Gardinoseris,   0.00,188
2010,N2,18,DSC_7560,Herptolitha,   0.00,188
2010,N2,18,DSC_7560,Leptastrea,   0.00,188
2010,N2,18,DSC_7560,Leptoseris,   0.00,188
2010,N2,18,DSC_7560,Lobophyllia,   0.00,188
2010,N2,18,DSC_7560,macroalgae,   0.53,188
2010,N2,18,DSC_7560,Millepora,   0.00,188
2010,N2,18,DSC_7560,Montastrea,   0.00,188
2010,N2,18,DSC_7560,Montipora,   0.00,188
2010,N2,18,DSC_7560,Pachyseris,   0.00,188
2010,N2,18,DSC_7560,Pavona,   0.00,188
2010,N2,18,DSC_7560,Pocillopora,   0.00,188
2010,N2,18,DSC_7560,Porites,   0.00,188
2010,N2,18,DSC_7560,Psammacora,   0.00,188
2010,N2,18,DSC_7560,sand,   2.13,188
2010,N2,18,DSC_7560,Sandolitha,   0.00,188
2010,N2,18,DSC_7560,soft_coral,   0.00,188
2010,N2,18,DSC_7560,Stylocoeniella,   0.00,188
2010,N2,18,DSC_7560,Tubastrea,   0.00,188
2010,N2,18,DSC_7560,turf,   0.00,188
2010,N2,19,DSC_7561,Acanthastrea,   0.00,189
2010,N2,19,DSC_7561,Acropora,   0.00,189
2010,N2,19,DSC_7561,Astreopora,   0.00,189
2010,N2,19,DSC_7561,cca_bare_space,  94.71,189
2010,N2,19,DSC_7561,Cyphastrea,   0.00,189
2010,N2,19,DSC_7561,Favia,   0.00,189
2010,N2,19,DSC_7561,Fungia,   0.00,189
2010,N2,19,DSC_7561,Gardinoseris,   0.00,189
2010,N2,19,DSC_7561,Herptolitha,   0.00,189
2010,N2,19,DSC_7561,Leptastrea,   0.00,189
2010,N2,19,DSC_7561,Leptoseris,   0.00,189
2010,N2,19,DSC_7561,Lobophyllia,   0.00,189
2010,N2,19,DSC_7561,macroalgae,   0.00,189
2010,N2,19,DSC_7561,Millepora,   0.00,189
2010,N2,19,DSC_7561,Montastrea,   0.00,189
2010,N2,19,DSC_7561,Montipora,   0.00,189
2010,N2,19,DSC_7561,Pachyseris,   0.00,189
2010,N2,19,DSC_7561,Pavona,   0.00,189
2010,N2,19,DSC_7561,Pocillopora,   0.00,189
2010,N2,19,DSC_7561,Porites,   0.00,189
2010,N2,19,DSC_7561,Psammacora,   0.00,189
2010,N2,19,DSC_7561,sand,   5.29,189
2010,N2,19,DSC_7561,Sandolitha,   0.00,189
2010,N2,19,DSC_7561,soft_coral,   0.00,189
2010,N2,19,DSC_7561,Stylocoeniella,   0.00,189
2010,N2,19,DSC_7561,Tubastrea,   0.00,189
2010,N2,19,DSC_7561,turf,   0.00,189
2010,N2,20,DSC_7562,Acanthastrea,   0.00,188
2010,N2,20,DSC_7562,Acropora,   0.00,188
2010,N2,20,DSC_7562,Astreopora,   0.00,188
2010,N2,20,DSC_7562,cca_bare_space,  96.81,188
2010,N2,20,DSC_7562,Cyphastrea,   0.00,188
2010,N2,20,DSC_7562,Favia,   0.00,188
2010,N2,20,DSC_7562,Fungia,   0.00,188
2010,N2,20,DSC_7562,Gardinoseris,   0.00,188
2010,N2,20,DSC_7562,Herptolitha,   0.00,188
2010,N2,20,DSC_7562,Leptastrea,   0.00,188
2010,N2,20,DSC_7562,Leptoseris,   0.00,188
2010,N2,20,DSC_7562,Lobophyllia,   0.00,188
2010,N2,20,DSC_7562,macroalgae,   0.00,188
2010,N2,20,DSC_7562,Millepora,   0.00,188
2010,N2,20,DSC_7562,Montastrea,   0.00,188
2010,N2,20,DSC_7562,Montipora,   0.00,188
2010,N2,20,DSC_7562,Pachyseris,   0.00,188
2010,N2,20,DSC_7562,Pavona,   0.00,188
2010,N2,20,DSC_7562,Pocillopora,   0.00,188
2010,N2,20,DSC_7562,Porites,   0.00,188
2010,N2,20,DSC_7562,Psammacora,   0.00,188
2010,N2,20,DSC_7562,sand,   3.19,188
2010,N2,20,DSC_7562,Sandolitha,   0.00,188
2010,N2,20,DSC_7562,soft_coral,   0.00,188
2010,N2,20,DSC_7562,Stylocoeniella,   0.00,188
2010,N2,20,DSC_7562,Tubastrea,   0.00,188
2010,N2,20,DSC_7562,turf,   0.00,188
2010,N2,21,DSC_7563,Acanthastrea,   0.00,189
2010,N2,21,DSC_7563,Acropora,   0.00,189
2010,N2,21,DSC_7563,Astreopora,   0.00,189
2010,N2,21,DSC_7563,cca_bare_space,  92.06,189
2010,N2,21,DSC_7563,Cyphastrea,   0.00,189
2010,N2,21,DSC_7563,Favia,   0.00,189
2010,N2,21,DSC_7563,Fungia,   0.00,189
2010,N2,21,DSC_7563,Gardinoseris,   0.00,189
2010,N2,21,DSC_7563,Herptolitha,   0.00,189
2010,N2,21,DSC_7563,Leptastrea,   0.00,189
2010,N2,21,DSC_7563,Leptoseris,   0.00,189
2010,N2,21,DSC_7563,Lobophyllia,   0.00,189
2010,N2,21,DSC_7563,macroalgae,   0.00,189
2010,N2,21,DSC_7563,Millepora,   0.00,189
2010,N2,21,DSC_7563,Montastrea,   0.00,189
2010,N2,21,DSC_7563,Montipora,   0.00,189
2010,N2,21,DSC_7563,Pachyseris,   0.00,189
2010,N2,21,DSC_7563,Pavona,   0.00,189
2010,N2,21,DSC_7563,Pocillopora,   0.00,189
2010,N2,21,DSC_7563,Porites,   0.00,189
2010,N2,21,DSC_7563,Psammacora,   0.00,189
2010,N2,21,DSC_7563,sand,   4.23,189
2010,N2,21,DSC_7563,Sandolitha,   0.00,189
2010,N2,21,DSC_7563,soft_coral,   0.00,189
2010,N2,21,DSC_7563,Stylocoeniella,   0.00,189
2010,N2,21,DSC_7563,Tubastrea,   0.00,189
2010,N2,21,DSC_7563,turf,   3.70,189
2010,N2,22,DSC_7564,Acanthastrea,   0.00,191
2010,N2,22,DSC_7564,Acropora,   0.00,191
2010,N2,22,DSC_7564,Astreopora,   0.00,191
2010,N2,22,DSC_7564,cca_bare_space,  90.58,191
2010,N2,22,DSC_7564,Cyphastrea,   0.00,191
2010,N2,22,DSC_7564,Favia,   0.00,191
2010,N2,22,DSC_7564,Fungia,   0.00,191
2010,N2,22,DSC_7564,Gardinoseris,   0.00,191
2010,N2,22,DSC_7564,Herptolitha,   0.00,191
2010,N2,22,DSC_7564,Leptastrea,   0.00,191
2010,N2,22,DSC_7564,Leptoseris,   0.00,191
2010,N2,22,DSC_7564,Lobophyllia,   0.00,191
2010,N2,22,DSC_7564,macroalgae,   0.00,191
2010,N2,22,DSC_7564,Millepora,   0.00,191
2010,N2,22,DSC_7564,Montastrea,   0.00,191
2010,N2,22,DSC_7564,Montipora,   0.00,191
2010,N2,22,DSC_7564,Pachyseris,   0.00,191
2010,N2,22,DSC_7564,Pavona,   0.00,191
2010,N2,22,DSC_7564,Pocillopora,   0.00,191
2010,N2,22,DSC_7564,Porites,   0.00,191
2010,N2,22,DSC_7564,Psammacora,   0.00,191
2010,N2,22,DSC_7564,sand,   3.66,191
2010,N2,22,DSC_7564,Sandolitha,   0.00,191
2010,N2,22,DSC_7564,soft_coral,   0.00,191
2010,N2,22,DSC_7564,Stylocoeniella,   0.00,191
2010,N2,22,DSC_7564,Tubastrea,   0.00,191
2010,N2,22,DSC_7564,turf,   5.76,191
2010,N2,23,DSC_7565,Acanthastrea,   0.00,194
2010,N2,23,DSC_7565,Acropora,   0.00,194
2010,N2,23,DSC_7565,Astreopora,   0.00,194
2010,N2,23,DSC_7565,cca_bare_space,  95.88,194
2010,N2,23,DSC_7565,Cyphastrea,   0.00,194
2010,N2,23,DSC_7565,Favia,   0.00,194
2010,N2,23,DSC_7565,Fungia,   0.00,194
2010,N2,23,DSC_7565,Gardinoseris,   0.00,194
2010,N2,23,DSC_7565,Herptolitha,   0.00,194
2010,N2,23,DSC_7565,Leptastrea,   0.00,194
2010,N2,23,DSC_7565,Leptoseris,   0.00,194
2010,N2,23,DSC_7565,Lobophyllia,   0.00,194
2010,N2,23,DSC_7565,macroalgae,   0.00,194
2010,N2,23,DSC_7565,Millepora,   0.00,194
2010,N2,23,DSC_7565,Montastrea,   0.00,194
2010,N2,23,DSC_7565,Montipora,   0.00,194
2010,N2,23,DSC_7565,Pachyseris,   0.00,194
2010,N2,23,DSC_7565,Pavona,   0.00,194
2010,N2,23,DSC_7565,Pocillopora,   0.00,194
2010,N2,23,DSC_7565,Porites,   0.00,194
2010,N2,23,DSC_7565,Psammacora,   0.00,194
2010,N2,23,DSC_7565,sand,   0.52,194
2010,N2,23,DSC_7565,Sandolitha,   0.00,194
2010,N2,23,DSC_7565,soft_coral,   0.00,194
2010,N2,23,DSC_7565,Stylocoeniella,   0.00,194
2010,N2,23,DSC_7565,Tubastrea,   0.00,194
2010,N2,23,DSC_7565,turf,   3.61,194
2010,N2,24,DSC_7566,Acanthastrea,   0.00,188
2010,N2,24,DSC_7566,Acropora,   0.00,188
2010,N2,24,DSC_7566,Astreopora,   0.00,188
2010,N2,24,DSC_7566,cca_bare_space,  89.36,188
2010,N2,24,DSC_7566,Cyphastrea,   0.00,188
2010,N2,24,DSC_7566,Favia,   0.00,188
2010,N2,24,DSC_7566,Fungia,   0.00,188
2010,N2,24,DSC_7566,Gardinoseris,   0.00,188
2010,N2,24,DSC_7566,Herptolitha,   0.00,188
2010,N2,24,DSC_7566,Leptastrea,   0.00,188
2010,N2,24,DSC_7566,Leptoseris,   0.00,188
2010,N2,24,DSC_7566,Lobophyllia,   0.00,188
2010,N2,24,DSC_7566,macroalgae,   0.53,188
2010,N2,24,DSC_7566,Millepora,   0.00,188
2010,N2,24,DSC_7566,Montastrea,   0.00,188
2010,N2,24,DSC_7566,Montipora,   0.00,188
2010,N2,24,DSC_7566,Pachyseris,   0.00,188
2010,N2,24,DSC_7566,Pavona,   0.00,188
2010,N2,24,DSC_7566,Pocillopora,   0.00,188
2010,N2,24,DSC_7566,Porites,   0.00,188
2010,N2,24,DSC_7566,Psammacora,   0.00,188
2010,N2,24,DSC_7566,sand,   1.06,188
2010,N2,24,DSC_7566,Sandolitha,   0.00,188
2010,N2,24,DSC_7566,soft_coral,   0.00,188
2010,N2,24,DSC_7566,Stylocoeniella,   0.00,188
2010,N2,24,DSC_7566,Tubastrea,   0.00,188
2010,N2,24,DSC_7566,turf,   9.04,188
2010,N2,25,DSC_7567,Acanthastrea,   0.00,194
2010,N2,25,DSC_7567,Acropora,   0.00,194
2010,N2,25,DSC_7567,Astreopora,   0.00,194
2010,N2,25,DSC_7567,cca_bare_space,  97.94,194
2010,N2,25,DSC_7567,Cyphastrea,   0.00,194
2010,N2,25,DSC_7567,Favia,   0.00,194
2010,N2,25,DSC_7567,Fungia,   0.00,194
2010,N2,25,DSC_7567,Gardinoseris,   0.00,194
2010,N2,25,DSC_7567,Herptolitha,   0.00,194
2010,N2,25,DSC_7567,Leptastrea,   0.00,194
2010,N2,25,DSC_7567,Leptoseris,   0.00,194
2010,N2,25,DSC_7567,Lobophyllia,   0.00,194
2010,N2,25,DSC_7567,macroalgae,   0.00,194
2010,N2,25,DSC_7567,Millepora,   0.00,194
2010,N2,25,DSC_7567,Montastrea,   0.00,194
2010,N2,25,DSC_7567,Montipora,   0.00,194
2010,N2,25,DSC_7567,Pachyseris,   0.00,194
2010,N2,25,DSC_7567,Pavona,   0.00,194
2010,N2,25,DSC_7567,Pocillopora,   0.00,194
2010,N2,25,DSC_7567,Porites,   0.00,194
2010,N2,25,DSC_7567,Psammacora,   0.00,194
2010,N2,25,DSC_7567,sand,   0.00,194
2010,N2,25,DSC_7567,Sandolitha,   0.00,194
2010,N2,25,DSC_7567,soft_coral,   0.00,194
2010,N2,25,DSC_7567,Stylocoeniella,   0.52,194
2010,N2,25,DSC_7567,Tubastrea,   0.00,194
2010,N2,25,DSC_7567,turf,   1.55,194
2010,N2,26,DSC_7568,Acanthastrea,   0.00,187
2010,N2,26,DSC_7568,Acropora,   0.00,187
2010,N2,26,DSC_7568,Astreopora,   0.00,187
2010,N2,26,DSC_7568,cca_bare_space,  93.58,187
2010,N2,26,DSC_7568,Cyphastrea,   0.00,187
2010,N2,26,DSC_7568,Favia,   0.00,187
2010,N2,26,DSC_7568,Fungia,   1.07,187
2010,N2,26,DSC_7568,Gardinoseris,   0.00,187
2010,N2,26,DSC_7568,Herptolitha,   0.00,187
2010,N2,26,DSC_7568,Leptastrea,   0.00,187
2010,N2,26,DSC_7568,Leptoseris,   0.00,187
2010,N2,26,DSC_7568,Lobophyllia,   0.00,187
2010,N2,26,DSC_7568,macroalgae,   0.00,187
2010,N2,26,DSC_7568,Millepora,   0.00,187
2010,N2,26,DSC_7568,Montastrea,   0.00,187
2010,N2,26,DSC_7568,Montipora,   0.00,187
2010,N2,26,DSC_7568,Pachyseris,   0.00,187
2010,N2,26,DSC_7568,Pavona,   0.00,187
2010,N2,26,DSC_7568,Pocillopora,   0.00,187
2010,N2,26,DSC_7568,Porites,   0.00,187
2010,N2,26,DSC_7568,Psammacora,   0.00,187
2010,N2,26,DSC_7568,sand,   0.00,187
2010,N2,26,DSC_7568,Sandolitha,   0.00,187
2010,N2,26,DSC_7568,soft_coral,   0.00,187
2010,N2,26,DSC_7568,Stylocoeniella,   0.00,187
2010,N2,26,DSC_7568,Tubastrea,   0.00,187
2010,N2,26,DSC_7568,turf,   5.35,187
2010,N2,27,DSC_7569,Acanthastrea,   0.00,192
2010,N2,27,DSC_7569,Acropora,   0.00,192
2010,N2,27,DSC_7569,Astreopora,   0.00,192
2010,N2,27,DSC_7569,cca_bare_space,  92.71,192
2010,N2,27,DSC_7569,Cyphastrea,   0.00,192
2010,N2,27,DSC_7569,Favia,   0.00,192
2010,N2,27,DSC_7569,Fungia,   0.00,192
2010,N2,27,DSC_7569,Gardinoseris,   0.00,192
2010,N2,27,DSC_7569,Herptolitha,   0.00,192
2010,N2,27,DSC_7569,Leptastrea,   0.00,192
2010,N2,27,DSC_7569,Leptoseris,   0.00,192
2010,N2,27,DSC_7569,Lobophyllia,   0.00,192
2010,N2,27,DSC_7569,macroalgae,   0.00,192
2010,N2,27,DSC_7569,Millepora,   0.00,192
2010,N2,27,DSC_7569,Montastrea,   0.00,192
2010,N2,27,DSC_7569,Montipora,   0.00,192
2010,N2,27,DSC_7569,Pachyseris,   0.00,192
2010,N2,27,DSC_7569,Pavona,   0.00,192
2010,N2,27,DSC_7569,Pocillopora,   0.00,192
2010,N2,27,DSC_7569,Porites,   0.00,192
2010,N2,27,DSC_7569,Psammacora,   0.00,192
2010,N2,27,DSC_7569,sand,   0.52,192
2010,N2,27,DSC_7569,Sandolitha,   0.00,192
2010,N2,27,DSC_7569,soft_coral,   0.00,192
2010,N2,27,DSC_7569,Stylocoeniella,   0.00,192
2010,N2,27,DSC_7569,Tubastrea,   0.00,192
2010,N2,27,DSC_7569,turf,   6.77,192
2010,N2,28,DSC_7570,Acanthastrea,   0.00,191
2010,N2,28,DSC_7570,Acropora,   0.00,191
2010,N2,28,DSC_7570,Astreopora,   0.00,191
2010,N2,28,DSC_7570,cca_bare_space,  93.72,191
2010,N2,28,DSC_7570,Cyphastrea,   0.00,191
2010,N2,28,DSC_7570,Favia,   0.00,191
2010,N2,28,DSC_7570,Fungia,   0.00,191
2010,N2,28,DSC_7570,Gardinoseris,   0.00,191
2010,N2,28,DSC_7570,Herptolitha,   0.00,191
2010,N2,28,DSC_7570,Leptastrea,   0.00,191
2010,N2,28,DSC_7570,Leptoseris,   0.00,191
2010,N2,28,DSC_7570,Lobophyllia,   0.00,191
2010,N2,28,DSC_7570,macroalgae,   1.57,191
2010,N2,28,DSC_7570,Millepora,   0.00,191
2010,N2,28,DSC_7570,Montastrea,   0.00,191
2010,N2,28,DSC_7570,Montipora,   0.00,191
2010,N2,28,DSC_7570,Pachyseris,   0.00,191
2010,N2,28,DSC_7570,Pavona,   0.00,191
2010,N2,28,DSC_7570,Pocillopora,   0.00,191
2010,N2,28,DSC_7570,Porites,   0.00,191
2010,N2,28,DSC_7570,Psammacora,   0.00,191
2010,N2,28,DSC_7570,sand,   0.52,191
2010,N2,28,DSC_7570,Sandolitha,   0.00,191
2010,N2,28,DSC_7570,soft_coral,   0.00,191
2010,N2,28,DSC_7570,Stylocoeniella,   0.00,191
2010,N2,28,DSC_7570,Tubastrea,   0.00,191
2010,N2,28,DSC_7570,turf,   4.19,191
2010,N2,29,DSC_7571,Acanthastrea,   0.00,189
2010,N2,29,DSC_7571,Acropora,   0.00,189
2010,N2,29,DSC_7571,Astreopora,   0.00,189
2010,N2,29,DSC_7571,cca_bare_space,  86.77,189
2010,N2,29,DSC_7571,Cyphastrea,   0.00,189
2010,N2,29,DSC_7571,Favia,   0.00,189
2010,N2,29,DSC_7571,Fungia,   0.00,189
2010,N2,29,DSC_7571,Gardinoseris,   0.00,189
2010,N2,29,DSC_7571,Herptolitha,   0.00,189
2010,N2,29,DSC_7571,Leptastrea,   0.00,189
2010,N2,29,DSC_7571,Leptoseris,   0.00,189
2010,N2,29,DSC_7571,Lobophyllia,   0.00,189
2010,N2,29,DSC_7571,macroalgae,   0.53,189
2010,N2,29,DSC_7571,Millepora,   0.00,189
2010,N2,29,DSC_7571,Montastrea,   0.00,189
2010,N2,29,DSC_7571,Montipora,   0.00,189
2010,N2,29,DSC_7571,Pachyseris,   0.00,189
2010,N2,29,DSC_7571,Pavona,   0.00,189
2010,N2,29,DSC_7571,Pocillopora,   0.00,189
2010,N2,29,DSC_7571,Porites,   0.00,189
2010,N2,29,DSC_7571,Psammacora,   0.00,189
2010,N2,29,DSC_7571,sand,   0.53,189
2010,N2,29,DSC_7571,Sandolitha,   0.00,189
2010,N2,29,DSC_7571,soft_coral,   0.00,189
2010,N2,29,DSC_7571,Stylocoeniella,   0.00,189
2010,N2,29,DSC_7571,Tubastrea,   0.00,189
